5234,84,240,156,-161,-36,197,80,366,260,286,213,120
5235,73,240,166,-156,-46,202,80,373,266,293,213,120
5236,80,244,164,-161,-42,204,86,373,260,286,213,120
5237,80,246,166,-162,-44,206,93,373,266,293,226,133
5238,82,246,164,-164,-41,205,93,393,273,300,233,140
5239,86,246,160,-166,-37,202,93,400,280,306,240,146
5240,80,246,166,-162,-44,206,93,406,280,313,240,146
5241,80,246,166,-162,-44,206,93,413,293,320,253,160
5242,80,250,170,-165,-45,210,86,413,300,326,253,166
5243,80,246,166,-162,-44,206,93,426,306,320,253,173
5244,80,250,170,-165,-45,210,93,440,306,320,273,186
5245,86,246,160,-166,-37,202,93,453,306,333,280,186
5246,82,244,161,-162,-40,202,93,460,313,340,280,193
5247,86,240,153,-162,-33,196,93,466,306,346,293,200
5248,100,240,140,-169,-20,189,93,480,313,346,293,193
5249,93,240,146,-166,-26,193,93,480,333,360,293,200
5250,100,244,144,-172,-22,193,93,480,326,360,300,193
5251,100,240,140,-169,-20,189,93,493,333,360,293,200
5252,97,244,146,-170,-25,194,86,493,340,366,293,200
5253,100,246,146,-173,-24,196,80,493,346,360,306,200
5254,93,246,153,-169,-30,200,73,506,353,366,306,206
5255,93,246,153,-169,-30,200,66,506,360,373,306,213
5256,93,253,160,-173,-33,206,73,506,360,380,313,233
5257,100,266,166,-182,-33,216,80,520,360,400,333,240
5258,96,266,170,-181,-37,218,86,540,380,400,333,246
5259,100,266,166,-182,-33,216,93,546,386,400,333,240
5260,106,264,157,-185,-25,210,93,540,380,393,326,233
5261,113,266,153,-189,-20,209,93,546,373,400,333,240
5262,104,264,160,-184,-28,212,93,546,373,406,333,246
5263,106,260,153,-182,-24,206,93,546,386,413,346,253
5264,110,264,153,-186,-21,208,93,560,386,426,353,266
5265,106,260,153,-182,-24,206,93,560,386,426,360,266
5266,106,260,153,-182,-24,206,86,580,393,420,353,266
5267,106,260,153,-182,-24,206,93,586,400,413,360,266
5268,104,257,153,-180,-25,205,100,586,406,426,360,286
5269,106,260,153,-182,-24,206,106,600,413,426,360,280
5270,110,266,156,-188,-22,210,106,606,406,433,366,293
5271,106,260,153,-182,-24,206,106,626,413,440,373,293
5272,106,250,144,-178,-18,197,113,633,406,453,386,293
5273,106,246,140,-176,-17,193,120,626,400,453,386,293
5274,104,256,152,-180,-24,204,113,633,406,453,386,306
5275,106,260,153,-182,-24,206,106,640,413,453,386,306
5276,113,253,140,-182,-13,196,106,640,420,453,380,306
5277,120,260,140,-189,-10,200,106,653,426,453,386,306
5278,110,250,140,-180,-14,194,120,660,426,460,386,313
5279,113,246,133,-180,-10,189,120,666,426,466,386,306
5280,110,250,140,-180,-14,194,126,673,420,466,393,313
5281,106,246,140,-176,-17,193,120,680,413,466,400,320
5282,110,237,126,-173,-8,181,120,686,413,460,393,320
5283,106,233,126,-169,-10,180,133,693,413,453,400,320
5284,110,230,120,-170,-5,174,126,700,420,466,400,333
5285,106,240,133,-173,-13,186,133,693,426,466,400,333
5286,113,236,122,-174,-5,178,146,693,433,473,400,320
5287,120,233,113,-176,2,173,146,693,440,480,400,333
5288,113,237,124,-174,-5,180,126,693,440,466,406,333
5289,106,233,126,-169,-10,180,120,693,440,480,400,333
5290,104,229,125,-166,-10,177,120,693,440,473,406,333
5291,100,233,133,-166,-17,182,120,693,426,480,400,333
5292,93,230,137,-161,-22,184,113,700,426,473,400,340
5293,93,233,140,-162,-24,186,106,693,426,466,400,346
5294,102,229,126,-165,-12,177,113,693,420,460,400,340
5295,106,233,126,-169,-10,180,120,693,413,453,400,333
5296,109,230,121,-169,-6,176,126,693,413,453,400,333
5297,113,233,120,-173,-4,176,133,706,413,453,400,333
5298,113,226,113,-169,0,169,133,706,400,453,393,340
5299,113,226,113,-169,0,169,146,720,400,453,400,346
5300,110,220,109,-165,0,164,153,700,393,453,393,340
5301,100,213,113,-156,-6,162,160,693,386,440,386,333
5302,102,204,101,-153,0,152,146,673,393,446,386,333
5303,106,206,100,-156,2,153,146,680,400,453,386,320
5304,106,213,106,-160,0,160,153,660,386,433,373,333
5305,106,213,106,-160,0,160,146,653,386,426,373,320
5306,102,209,106,-156,-2,157,140,660,393,433,373,320
5307,106,213,106,-160,0,160,133,653,386,426,373,320
5308,110,210,100,-160,5,154,133,660,386,426,380,320
5309,106,213,106,-160,0,160,133,653,386,426,373,320
5310,102,213,110,-157,-4,161,140,653,386,426,380,326
5311,106,213,106,-160,0,160,120,640,373,440,373,320
5312,106,209,102,-157,1,156,120,620,366,420,373,313
5313,100,213,113,-156,-6,162,133,613,346,413,360,320
5314,102,209,106,-156,-2,157,113,593,340,400,360,320
5315,106,213,106,-160,0,160,106,573,333,400,346,306
5316,109,213,104,-161,2,158,106,546,333,386,346,293
5317,113,206,93,-160,9,149,106,533,320,386,333,293
5318,109,206,97,-157,5,152,100,526,320,373,333,280
5319,113,200,86,-156,13,142,93,520,306,373,320,280
5320,104,206,102,-154,0,154,93,506,300,353,320,280
5321,93,206,113,-149,-10,160,93,506,293,346,306,266
5322,90,200,109,-145,-9,154,73,493,286,333,286,253
5323,86,200,113,-142,-13,156,66,480,293,320,280,240
5324,86,196,109,-141,-12,152,66,466,273,320,273,240
5325,86,193,106,-140,-10,149,66,453,266,306,266,226
5326,89,186,97,-137,-4,141,80,433,253,306,246,213
5327,86,186,100,-136,-6,142,80,426,253,293,240,213
5328,89,180,90,-134,-1,134,66,413,240,280,233,206
5329,93,173,80,-133,6,126,80,400,240,280,226,200
5330,77,166,89,-121,-6,128,80,380,226,266,213,180
5331,73,160,86,-116,-6,122,80,360,226,266,213,173
5332,76,149,73,-112,1,110,80,340,226,253,200,160
5333,73,153,80,-113,-4,116,80,320,213,240,186,160
5334,73,144,70,-108,1,106,80,320,213,226,186,146
5335,66,133,66,-100,0,100,80,306,200,226,173,146
5336,62,136,73,-98,-5,104,73,293,193,226,173,133
5337,66,133,66,-100,0,100,66,293,186,213,160,133
5338,57,126,69,-92,-6,97,66,280,173,200,153,113
5339,53,120,66,-86,-6,93,66,266,173,200,146,106
5340,46,110,64,-78,-9,86,53,273,160,180,133,93
5341,46,100,53,-73,-4,76,66,266,160,173,120,93
5342,44,100,56,-72,-6,77,66,246,166,166,126,93
5343,40,100,60,-69,-10,80,66,240,160,160,120,80
5344,30,90,60,-60,-14,74,66,213,146,160,106,66
5345,26,86,60,-56,-17,73,66,200,146,146,106,66
5346,20,76,56,-48,-18,65,46,186,126,146,86,53
5347,13,80,66,-46,-26,73,53,173,120,146,80,53
5348,13,80,66,-46,-26,73,40,173,113,126,80,53
5349,13,73,60,-42,-24,66,40,160,106,120,66,40
5350,10,73,62,-41,-26,68,46,153,106,106,66,26
5351,0,66,66,-33,-33,66,40,133,93,106,53,26
5352,6,62,56,-34,-25,58,40,146,93,93,40,26
5353,6,60,53,-33,-24,56,40,146,93,93,40,13
5354,9,57,48,-33,-20,52,40,146,80,93,40,13
5355,13,53,40,-33,-13,46,40,133,80,80,26,0
5356,6,53,46,-29,-20,49,33,133,86,80,26,-6
5357,6,53,46,-29,-20,49,40,133,80,66,26,-13
5358,0,46,46,-22,-24,46,40,120,80,73,13,-26
5359,-6,46,53,-20,-30,49,40,120,80,80,13,-26
5360,-9,46,56,-18,-33,50,33,106,66,66,0,-26
5361,-20,33,53,-6,-37,42,26,106,66,66,0,-26
5362,-17,26,44,-4,-30,34,40,93,60,66,0,-40
5363,-13,20,33,-2,-24,26,53,93,53,66,0,-40
5364,-10,26,37,-8,-24,32,60,86,53,46,-20,-40
5365,-13,26,40,-6,-26,33,66,66,53,40,-26,-53
5366,-22,22,45,0,-34,33,60,66,46,40,-26,-60
5367,-20,26,46,-2,-33,36,53,53,40,26,-26,-66
5368,-22,24,46,0,-34,34,46,46,33,26,-33,-60
5369,-33,20,53,6,-44,36,40,40,40,26,-26,-66
5370,-26,22,49,2,-38,36,40,33,40,33,-33,-66
5371,-33,20,53,6,-44,36,40,40,40,26,-40,-66
5372,-20,20,40,0,-30,29,33,26,40,26,-33,-66
5373,-13,26,40,-6,-26,33,26,13,40,26,-26,-66
5374,-13,29,42,-8,-28,36,33,33,40,20,-46,-66
5375,-6,33,40,-13,-24,36,40,26,26,13,-40,-66
5376,0,33,33,-16,-17,33,20,20,20,13,-53,-66
5377,0,33,33,-16,-17,33,26,13,13,0,-53,-66
5378,-2,26,29,-12,-16,28,26,13,13,-6,-53,-60
5379,-13,20,33,-2,-24,26,26,0,13,-13,-53,-66
5380,-20,16,36,2,-28,25,26,6,0,-6,-60,-66
5381,-20,26,46,-2,-33,36,26,13,0,0,-53,-66
5382,-17,13,30,2,-24,21,26,20,6,0,-53,-66
5383,-20,13,33,4,-26,22,26,26,13,0,-53,-66
5384,-13,26,40,-6,-26,33,26,13,0,0,-53,-66
5385,-13,33,46,-9,-30,40,26,13,-13,-13,-53,-66
5386,-13,36,49,-10,-32,42,26,13,0,-6,-53,-66
5387,-13,33,46,-9,-30,40,26,13,0,-13,-53,-66
5388,-13,36,49,-10,-32,42,33,13,-13,-6,-60,-66
5389,-20,33,53,-6,-37,42,26,13,-13,-13,-66,-66
5390,-13,26,40,-6,-26,33,26,6,-6,-20,-60,-66
5391,-20,26,46,-2,-33,36,13,13,0,-26,-53,-80
5392,-13,26,40,-6,-26,33,20,6,-13,-26,-60,-66
5393,0,26,26,-13,-13,26,13,0,-13,-26,-66,-80
5394,-6,26,33,-9,-20,29,20,13,-6,-26,-60,-66
5395,-6,20,26,-6,-17,22,26,13,-13,-26,-66,-80
5396,-2,24,26,-10,-14,25,13,0,-13,-20,-73,-86
5397,-6,20,26,-6,-17,22,13,0,-13,-13,-80,-93
5398,0,20,20,-9,-10,20,6,-13,-20,-20,-80,-93
5399,-6,13,20,-2,-13,16,0,0,-26,-13,-80,-93
5400,-16,6,22,5,-20,14,0,-6,-20,-13,-80,-93
5401,-20,6,26,6,-24,16,0,-13,-13,-13,-80,-93
5402,-13,16,29,-1,-21,22,0,-13,-13,-20,-80,-93
5403,-26,13,40,6,-33,26,13,-13,-13,-13,-80,-93
5404,-22,4,26,9,-25,14,0,-13,-6,-20,-73,-93
5405,-33,6,40,13,-37,22,0,-26,-13,-13,-66,-93
5406,-24,4,28,10,-26,16,6,-26,-13,-13,-80,-100
5407,-26,0,26,13,-26,13,13,-26,-13,-26,-80,-93
5408,-20,0,20,10,-20,9,13,-26,-13,-13,-80,-93
5409,-13,0,13,6,-13,6,13,-26,-13,-13,-80,-93
5410,-20,-2,17,12,-18,6,13,-33,6,-13,-80,-93
5411,-26,0,26,13,-26,13,13,-40,13,-13,-66,-93
5412,-40,0,40,20,-40,20,20,-26,20,-6,-86,-106
5413,-46,0,46,24,-46,22,26,-26,26,0,-80,-106
5414,-46,-2,44,25,-45,20,20,-26,26,-6,-93,-113
5415,-53,-6,46,30,-50,20,13,-26,26,0,-93,-106
5416,-49,-6,42,28,-46,17,13,-26,33,-6,-86,-113
5417,-53,-13,40,33,-46,13,13,-26,26,-13,-80,-120
5418,-46,-13,33,30,-40,9,6,-26,26,-13,-80,-120
5419,-46,-13,33,30,-40,9,13,-26,26,-13,-80,-120
5420,-49,-20,29,34,-40,4,6,-33,20,-13,-80,-113
5421,-53,-26,26,40,-40,0,13,-40,13,-13,-80,-106
5422,-46,-26,20,37,-33,-4,20,-33,26,-13,-80,-113
5423,-40,-26,13,33,-26,-6,26,-40,26,-13,-80,-120
5424,-44,-24,20,34,-32,-2,26,-40,33,-13,-80,-120
5425,-40,-26,13,33,-26,-6,26,-40,26,-13,-80,-120
5426,-46,-36,10,41,-29,-13,26,-40,20,-20,-73,-120
5427,-46,-40,6,44,-26,-17,26,-40,26,-26,-80,-120
5428,-37,-36,1,37,-20,-17,26,-33,13,-26,-66,-113
5429,-40,-33,6,37,-24,-13,26,-26,13,-26,-66,-106
5430,-40,-42,-2,41,-18,-22,33,-33,20,-26,-86,-106
5431,-40,-40,0,40,-20,-20,40,-40,13,-26,-93,-106
5432,-40,-40,0,40,-20,-20,46,-40,13,-26,-80,-106
5433,-40,-40,0,40,-20,-20,53,-40,13,-26,-80,-106
5434,-50,-37,13,44,-32,-12,53,-46,20,-26,-80,-106
5435,-40,-33,6,37,-24,-13,53,-53,26,-13,-80,-106
5436,-30,-24,6,28,-18,-9,40,-53,33,-20,-73,-100
5437,-33,-20,13,26,-24,-4,26,-53,40,-13,-66,-93
5438,-24,-17,6,21,-16,-5,6,-53,40,-13,-66,-100
5439,-20,-13,6,17,-13,-4,0,-53,40,-13,-66,-106
5440,-16,-10,5,13,-10,-2,-6,-53,46,-13,-66,-106
5441,-20,-13,6,17,-13,-4,0,-66,53,-13,-66,-106
5442,-17,-10,6,14,-12,-2,-6,-60,53,-13,-66,-113
5443,-20,-6,13,13,-17,2,0,-66,53,-13,-66,-120
5444,-10,-4,6,8,-9,1,20,-66,53,-20,-66,-100
5445,-13,-6,6,10,-10,0,26,-66,53,-26,-66,-106
5446,-13,-6,6,10,-10,0,46,-66,46,-26,-66,-100
5447,-20,-6,13,13,-17,2,53,-66,40,-26,-66,-106
5448,-17,-4,13,10,-16,4,53,-66,40,-40,-66,-100
5449,-20,-6,13,13,-17,2,53,-66,40,-26,-66,-106
5450,-9,9,18,0,-14,13,53,-53,53,-26,-60,-106
5451,-13,20,33,-2,-24,26,53,-53,53,-26,-53,-106
5452,-10,16,26,-2,-18,21,40,-53,60,-26,-53,-106
5453,-6,26,33,-9,-20,29,40,-66,53,-26,-53,-106
5454,-13,20,33,-2,-24,26,40,-66,53,-26,-60,-106
5455,-20,20,40,0,-30,29,40,-53,53,-26,-66,-106
5456,-13,20,33,-2,-24,26,40,-73,60,-33,-66,-113
5457,-13,20,33,-2,-24,26,40,-80,53,-40,-66,-120
5458,-13,29,42,-8,-28,36,26,-73,53,-33,-66,-120
5459,-13,40,53,-13,-33,46,26,-80,66,-26,-66,-120
5460,-10,37,48,-13,-29,42,13,-80,60,-33,-73,-113
5461,-6,40,46,-16,-26,42,13,-80,53,-26,-66,-120
5462,-6,46,53,-20,-30,49,0,-80,60,-33,-66,-113
5463,-6,46,53,-20,-30,49,0,-66,66,-26,-66,-106
5464,-10,60,70,-24,-41,65,13,-66,66,-13,-60,-113
5465,-6,60,66,-26,-37,62,13,-66,66,-13,-53,-120
5466,2,60,57,-30,-28,58,20,-66,66,-33,-73,-113
5467,13,66,53,-40,-20,60,26,-66,66,-26,-66,-106
5468,6,66,60,-36,-26,62,20,-66,66,-20,-60,-106
5469,6,66,60,-36,-26,62,13,-66,66,-26,-66,-106
5470,9,64,54,-36,-22,58,13,-66,53,-33,-73,-106
5471,13,60,46,-36,-17,53,13,-53,53,-26,-66,-106
5472,6,70,64,-38,-29,66,13,-53,66,-26,-60,-113
5473,6,60,53,-33,-24,56,13,-53,53,-26,-66,-120
5474,9,60,50,-34,-21,54,13,-46,53,-26,-73,-120
5475,6,60,53,-33,-24,56,13,-40,53,-26,-80,-120
5476,10,60,49,-34,-20,54,20,-40,53,-26,-66,-120
5477,6,66,60,-36,-26,62,26,-40,53,-26,-66,-120
5478,9,64,54,-36,-22,58,26,-46,53,-26,-66,-113
5479,13,60,46,-36,-17,53,26,-53,53,-26,-80,-120
5480,13,62,49,-37,-18,56,26,-46,53,-26,-73,-120
5481,13,60,46,-36,-17,53,26,-40,53,-26,-66,-120
5482,4,57,53,-30,-25,54,33,-46,53,-26,-66,-120
5483,-6,53,60,-22,-33,56,40,-40,53,-26,-66,-120
5484,-6,53,60,-22,-33,56,33,-46,53,-20,-73,-120
5485,-6,46,53,-20,-30,49,26,-40,53,-13,-80,-120
5486,-6,44,50,-18,-29,46,26,-40,53,-20,-73,-120
5487,-6,53,60,-22,-33,56,26,-40,53,-26,-66,-106
5488,6,66,60,-36,-26,62,20,-46,53,-26,-53,-106
5489,20,80,60,-49,-20,69,26,-53,53,-26,-53,-106
5490,17,82,65,-49,-24,73,26,-40,53,-13,-66,-106
5491,6,80,73,-42,-33,76,13,-40,53,-26,-66,-106
5492,6,73,66,-40,-30,69,6,-46,46,-33,-73,-113
5493,0,60,60,-29,-30,60,0,-40,53,-40,-80,-120
5494,6,64,57,-34,-25,60,6,-40,46,-46,-80,-120
5495,6,66,60,-36,-26,62,13,-40,53,-40,-66,-120
5496,4,64,60,-33,-28,61,13,-40,60,-33,-66,-120
5497,6,60,53,-33,-24,56,13,-40,66,-26,-66,-120
5498,6,60,53,-33,-24,56,26,-40,66,-26,-66,-113
5499,6,60,53,-33,-24,56,40,-40,66,-26,-66,-106
5500,-2,53,56,-25,-29,54,40,-40,46,-46,-86,-120
5501,0,46,46,-22,-24,46,40,-40,40,-40,-93,-120
5502,-6,46,53,-20,-30,49,33,-40,40,-40,-80,-120
5503,-6,46,53,-20,-30,49,40,-40,40,-40,-80,-120
5504,-6,53,60,-22,-33,56,26,-46,46,-33,-73,-113
5505,-6,66,73,-29,-40,69,26,-53,53,-26,-66,-120
5506,-16,62,78,-22,-48,70,33,-60,60,-26,-66,-120
5507,-13,60,73,-22,-44,66,40,-66,53,-26,-66,-120
5508,-10,66,77,-28,-44,72,46,-53,53,-26,-66,-120
5509,-13,66,80,-26,-46,73,40,-53,53,-26,-66,-120
5510,-9,73,82,-32,-46,77,33,-53,53,-26,-66,-120
5511,-6,73,80,-33,-44,76,26,-53,53,-26,-66,-120
5512,-16,77,93,-30,-54,85,33,-46,60,-26,-60,-113
5513,-13,73,86,-29,-50,80,40,-40,53,-26,-53,-106
5514,-22,66,89,-21,-56,77,20,-53,60,-20,-66,-113
5515,-20,66,86,-22,-53,76,26,-53,53,-40,-66,-120
5516,-33,66,100,-16,-66,82,20,-60,53,-20,-60,-106
5517,-40,66,106,-13,-73,86,13,-66,53,-13,-53,-106
5518,-40,69,109,-14,-74,89,20,-60,53,-20,-60,-106
5519,-40,73,113,-16,-77,93,26,-53,53,-13,-53,-106
5520,-33,73,106,-20,-70,89,26,-53,40,-26,-60,-106
5521,-26,73,100,-22,-64,86,26,-53,26,-26,-53,-106
5522,-20,69,89,-24,-54,78,26,-46,26,-40,-53,-113
5523,-20,73,93,-26,-57,82,26,-53,26,-40,-53,-120
5524,-17,66,84,-24,-50,74,26,-40,20,-40,-53,-120
5525,-13,66,80,-26,-46,73,13,-40,26,-40,-66,-120
5526,-22,64,86,-20,-54,74,26,-46,20,-40,-66,-120
5527,-20,66,86,-22,-53,76,26,-53,26,-40,-66,-120
5528,-13,66,80,-26,-46,73,26,-53,26,-40,-66,-113
5529,-13,66,80,-26,-46,73,26,-53,26,-40,-66,-106
5530,-10,69,80,-29,-45,74,13,-60,26,-40,-66,-106
5531,-6,66,73,-29,-40,69,0,-53,26,-40,-66,-120
5532,-2,66,69,-32,-36,68,0,-60,20,-33,-73,-113
5533,-13,66,80,-26,-46,73,-13,-66,13,-26,-80,-120
5534,-13,69,82,-28,-48,76,-13,-73,13,-26,-73,-126
5535,-13,66,80,-26,-46,73,-13,-80,13,-26,-66,-120
5536,-13,60,73,-22,-44,66,-6,-66,13,-26,-66,-120
5537,-13,66,80,-26,-46,73,0,-66,13,-26,-66,-120
5538,-16,66,82,-25,-49,74,13,-60,6,-26,-73,-113
5539,-20,66,86,-22,-53,76,26,-53,0,-26,-80,-106
5540,-22,66,89,-21,-56,77,26,-60,6,-26,-73,-106
5541,-20,73,93,-26,-57,82,26,-53,13,-26,-66,-106
5542,-17,70,88,-26,-53,78,26,-46,6,-26,-53,-93
5543,-13,66,80,-26,-46,73,26,-53,0,-26,-53,-93
5544,-9,64,73,-26,-41,68,20,-60,0,-33,-66,-86
5545,-13,60,73,-22,-44,66,13,-53,0,-40,-66,-93
5546,-22,57,80,-17,-52,68,20,-60,0,-40,-66,-93
5547,-33,46,80,-6,-57,62,13,-66,0,-40,-66,-93
5548,-24,44,68,-9,-46,56,26,-66,0,-40,-73,-86
5549,-26,40,66,-6,-46,53,40,-66,13,-40,-80,-80
5550,-24,37,61,-6,-42,49,40,-66,6,-40,-73,-80
5551,-20,33,53,-6,-37,42,40,-66,13,-40,-66,-80
5552,-20,33,53,-6,-37,42,40,-66,6,-40,-66,-80
5553,-13,46,60,-16,-37,53,40,-66,0,-40,-66,-80
5554,-6,40,46,-16,-26,42,40,-66,6,-53,-73,-73
5555,-6,33,40,-13,-24,36,53,-66,13,-53,-80,-66
5556,-6,33,40,-13,-24,36,53,-60,6,-46,-80,-66
5557,-6,33,40,-13,-24,36,53,-53,0,-40,-80,-66
5558,-2,26,29,-12,-16,28,40,-46,6,-40,-80,-66
5559,-6,26,33,-9,-20,29,40,-40,13,-40,-80,-66
5560,-9,30,40,-10,-25,34,40,-40,13,-40,-73,-66
5561,-13,26,40,-6,-26,33,40,-40,13,-40,-66,-80
5562,-20,24,44,-1,-32,33,33,-60,20,-40,-80,-66
5563,-26,20,46,4,-37,33,26,-53,26,-40,-80,-80
5564,-24,29,53,-2,-38,41,33,-46,26,-40,-66,-60
5565,-20,33,53,-6,-37,42,26,-53,26,-40,-66,-66
5566,-13,33,46,-9,-30,40,20,-33,26,-33,-60,-66
5567,-13,33,46,-9,-30,40,13,-26,26,-26,-53,-66
5568,-13,26,40,-6,-26,33,20,-20,33,-33,-66,-66
5569,-13,33,46,-9,-30,40,26,-13,26,-40,-66,-66
5570,-13,26,40,-6,-26,33,33,-13,26,-33,-66,-60
5571,-13,20,33,-2,-24,26,40,-13,26,-26,-66,-53
5572,-26,17,44,5,-36,30,40,-6,20,-33,-66,-60
5573,-26,13,40,6,-33,26,40,0,13,-40,-66,-66
5574,-26,10,37,8,-32,24,33,-13,20,-40,-73,-66
5575,-26,6,33,10,-30,20,26,-26,26,-40,-80,-66
5576,-17,9,26,4,-22,17,26,-26,20,-53,-80,-73
5577,-6,6,13,0,-10,9,26,-26,13,-53,-80,-80
5578,-6,16,22,-4,-14,18,40,-20,20,-46,-73,-80
5579,-6,20,26,-6,-17,22,40,-26,26,-40,-80,-80
5580,-4,20,24,-8,-14,21,40,-20,26,-40,-80,-80
5581,-6,20,26,-6,-17,22,53,-13,26,-40,-66,-80
5582,-6,26,33,-9,-20,29,46,-13,26,-40,-86,-80
5583,-6,26,33,-9,-20,29,40,-13,26,-40,-80,-80
5584,-4,22,26,-9,-16,24,46,-20,26,-46,-80,-80
5585,-6,20,26,-6,-17,22,40,-13,26,-53,-80,-80
5586,-6,24,30,-8,-18,26,40,0,26,-53,-93,-86
5587,-6,20,26,-6,-17,22,40,-13,26,-53,-93,-93
5588,-9,17,26,-4,-18,21,40,-20,26,-53,-93,-93
5589,-13,13,26,0,-20,20,40,-26,26,-53,-93,-93
5590,-6,17,24,-5,-16,20,46,-26,26,-66,-93,-93
5591,-20,13,33,4,-26,22,40,-26,26,-53,-93,-93
5592,-20,13,33,4,-26,22,46,-26,26,-60,-93,-86
5593,-20,20,40,0,-30,29,40,-26,26,-53,-93,-93
5594,-6,22,29,-8,-18,25,33,-46,20,-60,-93,-93
5595,-13,26,40,-6,-26,33,26,-53,26,-66,-93,-93
5596,-17,24,41,-2,-29,32,26,-53,26,-60,-93,-93
5597,-13,26,40,-6,-26,33,26,-53,26,-53,-93,-93
5598,-6,24,30,-8,-18,26,26,-60,20,-53,-93,-93
5599,-13,20,33,-2,-24,26,26,-66,13,-53,-106,-106
5600,-9,17,26,-4,-18,21,26,-66,13,-53,-106,-93
5601,-13,20,33,-2,-24,26,40,-66,13,-53,-106,-93
5602,-13,17,30,-1,-22,24,26,-66,13,-53,-106,-93
5603,-13,13,26,0,-20,20,26,-66,13,-53,-106,-93
5604,-6,16,22,-4,-14,18,26,-66,13,-46,-93,-86
5605,-6,26,33,-9,-20,29,26,-66,13,-40,-93,-80
5606,-16,20,36,-1,-26,28,26,-73,20,-40,-100,-80
5607,-13,26,40,-6,-26,33,26,-80,26,-40,-93,-80
5608,-6,22,29,-8,-18,25,26,-80,20,-40,-100,-86
5609,-6,20,26,-6,-17,22,26,-80,13,-40,-106,-93
5610,-16,20,36,-1,-26,28,33,-73,13,-46,-106,-100
5611,-20,20,40,0,-30,29,40,-80,13,-53,-106,-106
5612,-22,22,45,0,-34,33,46,-80,13,-53,-106,-106
5613,-26,20,46,4,-37,33,53,-93,13,-53,-106,-106
5614,-33,6,40,13,-37,22,53,-100,13,-66,-106,-106
5615,-33,13,46,10,-40,29,53,-106,13,-66,-106,-106
5616,-30,20,50,5,-41,34,46,-100,13,-46,-113,-100
5617,-26,26,53,0,-40,40,40,-93,13,-53,-120,-93
5618,-26,33,60,-2,-44,46,46,-80,13,-53,-120,-113
5619,-26,40,66,-6,-46,53,53,-80,13,-53,-120,-106
5620,-24,33,57,-4,-41,45,40,-80,6,-60,-113,-106
5621,-20,33,53,-6,-37,42,26,-80,0,-66,-106,-106
5622,-13,33,46,-9,-30,40,26,-80,6,-66,-106,-100
5623,-13,40,53,-13,-33,46,26,-80,13,-66,-106,-106
5624,-22,40,62,-8,-42,50,33,-80,13,-66,-106,-106
5625,-26,40,66,-6,-46,53,40,-80,13,-66,-106,-106
5626,-26,40,66,-6,-46,53,33,-86,13,-66,-106,-113
5627,-33,33,66,0,-50,49,26,-93,13,-66,-106,-106
5628,-30,33,64,-1,-48,48,26,-100,13,-73,-106,-113
5629,-26,33,60,-2,-44,46,26,-106,13,-80,-106,-106
5630,-30,40,70,-4,-50,54,33,-106,20,-80,-106,-106
5631,-26,46,73,-9,-50,60,40,-106,26,-80,-106,-106
5632,-33,49,82,-8,-58,65,40,-93,13,-66,-106,-106
5633,-33,46,80,-6,-57,62,40,-106,13,-66,-106,-106
5634,-36,46,82,-5,-60,64,53,-100,13,-73,-106,-113
5635,-40,46,86,-2,-64,66,53,-93,13,-80,-106,-106
5636,-37,46,84,-4,-61,65,46,-73,13,-66,-113,-113
5637,-33,46,80,-6,-57,62,40,-80,13,-80,-120,-120
5638,-37,46,84,-4,-61,65,40,-86,20,-80,-120,-133
5639,-26,46,73,-9,-50,60,40,-93,13,-80,-120,-133
5640,-26,49,76,-10,-52,62,33,-93,0,-80,-120,-120
5641,-26,46,73,-9,-50,60,26,-93,0,-80,-120,-133
5642,-33,46,80,-6,-57,62,40,-93,6,-86,-120,-120
5643,-40,40,80,0,-60,60,26,-93,13,-93,-120,-133
5644,-40,40,80,0,-60,60,26,-80,0,-93,-120,-133
5645,-33,40,73,-2,-53,56,26,-93,13,-80,-120,-120
5646,-24,60,84,-17,-54,72,20,-73,13,-80,-120,-113
5647,-20,60,80,-20,-50,69,0,-66,13,-93,-120,-120
5648,-10,60,70,-24,-41,65,6,-86,0,-80,-120,-126
5649,-20,60,80,-20,-50,69,0,-80,13,-93,-120,-120
5650,-22,64,86,-20,-54,74,0,-86,13,-80,-120,-120
5651,-20,66,86,-22,-53,76,13,-93,13,-80,-120,-120
5652,-20,62,82,-21,-52,72,6,-93,6,-86,-120,-126
5653,-20,66,86,-22,-53,76,13,-93,0,-93,-120,-133
5654,-22,73,96,-25,-60,84,20,-86,6,-86,-120,-126
5655,-20,73,93,-26,-57,82,26,-80,13,-80,-120,-120
5656,-13,82,96,-34,-54,89,20,-80,13,-80,-120,-113
5657,-13,80,93,-33,-53,86,13,-80,13,-80,-120,-106
5658,-13,89,102,-37,-58,96,6,-80,13,-86,-126,-113
5659,-13,86,100,-36,-57,93,0,-80,13,-93,-120,-120
5660,-20,70,90,-25,-56,80,0,-80,6,-93,-140,-120
5661,-26,66,93,-20,-60,80,0,-80,0,-93,-146,-133
5662,-26,66,93,-20,-60,80,-6,-86,-6,-93,-146,-133
5663,-13,66,80,-26,-46,73,-13,-93,0,-93,-146,-133
5664,-4,73,77,-34,-41,74,-6,-93,-6,-93,-140,-126
5665,0,80,80,-40,-40,80,-13,-93,0,-93,-133,-120
5666,-9,73,82,-32,-46,77,-13,-93,6,-93,-140,-126
